village,vlcode,block,district,latitude,longitude,annual_rainfall_mm,mean_daily_rainfall_mm,max_daily_rainfall_mm,rainy_days,heavy_rain_days,very_heavy_rain_days,extremely_heavy_rain_days,max_3day_rainfall_mm,max_7day_rainfall_mm,max_30day_rainfall_mm,rainfall_hazard_score,rainfall_hazard_category,rainfall_data_source,rainfall_resolution
Dangamal,395766,Rajnagar,Kendrapara,20.75452205586363,86.8603267019948,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Trilochanpur,395765,Rajnagar,Kendrapara,20.766210932349274,86.85987545643803,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kamalpur,395764,Rajnagar,Kendrapara,20.763077338293147,86.85341008404208,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badhadia,395763,Rajnagar,Kendrapara,20.756265421098895,86.8494694946965,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Laxmiprasad Dia,395687,Rajkanika,Kendrapara,20.74870677826706,86.80460335136138,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Asoka Dia,395688,Rajkanika,Kendrapara,20.734705817298234,86.81423788945588,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kanhupur,396072,Rajnagar,Kendrapara,20.62880248916811,86.91883273727736,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Banipal,396067,Rajnagar,Kendrapara,20.722914364675244,86.97154285092813,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Rangani,395797,Rajnagar,Kendrapara,20.72635793997984,86.920530637686,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Narayanpur,395796,Rajnagar,Kendrapara,20.71275660556935,86.92080147884319,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Udyan,395784,Rajnagar,Kendrapara,20.74939056888728,86.97145756003727,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Paramanandapur,395880,Rajnagar,Kendrapara,20.610318700147115,86.89176752261598,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Mohanpur,395879,Rajnagar,Kendrapara,20.61462602672286,86.89599020314412,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Govindapur,395878,Rajnagar,Kendrapara,20.619304902264552,86.90190676795397,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Dalei Sahi,395785,Rajnagar,Kendrapara,20.736162791094586,86.97058339920244,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Ananta Keshari,395782,Rajnagar,Kendrapara,20.736658039494678,86.98072087083975,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Ahirajpur,396063,Rajnagar,Kendrapara,20.733984869761535,86.99021477177146,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sir Rajendrapur,396065,Rajnagar,Kendrapara,20.721347763255725,86.9812106220663,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Rabindrapalli,396070,Rajnagar,Kendrapara,20.648253047379683,86.92667132960145,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Krishnanagar,395770,Rajnagar,Kendrapara,20.761148503098113,86.8884114584566,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Khas Munda,395783,Rajnagar,Kendrapara,20.750382836873882,86.97882448856846,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sailendra Sarai,395781,Rajnagar,Kendrapara,20.749287399954667,86.98484580505135,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bhanja Prasad,395778,Rajnagar,Kendrapara,20.766454115407655,86.96994202841572,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Dantiapada,396071,Rajnagar,Kendrapara,20.640081555106544,86.91503278554654,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Keruapal,395786,Rajnagar,Kendrapara,20.721543689632234,86.96197529172143,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bagapatia Uttar,395827,Rajnagar,Kendrapara,20.66967815168185,86.8786052307095,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sourendrapur,395793,Rajnagar,Kendrapara,20.73137012767603,86.94059044709627,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Pravati,396064,Rajnagar,Kendrapara,20.720248201716068,86.9915814545144,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Harina Pokhari,395795,Rajnagar,Kendrapara,20.72932623750699,86.93140445242078,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Magarkanda,395833,Rajnagar,Kendrapara,20.644642205986408,86.89919745975003,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Satavaya,396069,Rajnagar,Kendrapara,20.639706818036345,86.93551716403465,1400.3146587610245,3.8259963354126354,117.62677001953125,90.0,2.0,2.0,0.0,258.3664894104004,272.9286079406738,334.61444187164307,0.5999552848196029,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
